Entity,Code,Year,Agriculture,Land-use change and forestry,Waste,Industry,Manufacturing and construction,Transport,Electricity and heat,Buildings,Fugitive emissions,Other fuel combustion,Aviation and shipping
Portugal,PRT,2005,6980000.019073486,709999.9785423279,7670000.076293945,5840000.152587891,7869999.885559082,19500000,28120000.8392334,5460000.038146973,59999.99865889549,1580000.0429153442,4050000.1907348633
Portugal,PRT,2006,6760000.228881836,610000.0143051147,7599999.904632568,5909999.847412109,7610000.133514404,19450000.762939453,24590000.15258789,4730000.019073486,59999.99865889549,1200000.0476837158,4360000.133514404
Portugal,PRT,2007,6900000.095367432,589999.9737739563,7460000.038146973,6340000.152587891,8060000.419616699,19620000.8392334,22290000.915527344,4530000.20980835,59999.99865889549,1259999.9904632568,4150000.0953674316
Portugal,PRT,2008,6869999.885559082,589999.9737739563,7019999.980926514,6369999.885559082,7199999.809265137,19680000.30517578,21940000.534057617,3990000.009536743,70000.00029802322,1139999.9856948853,4349999.904632568
Portugal,PRT,2009,6780000.20980835,600000.0238418579,6880000.114440918,5539999.961853027,6599999.904632568,19409999.84741211,22850000.381469727,4239999.771118164,59999.99865889549,1120000.0047683716,4019999.9809265137
Portugal,PRT,2010,6630000.114440918,610000.0143051147,6940000.057220459,5889999.866485596,6739999.771118164,18989999.771118164,17569999.69482422,4010000.228881836,70000.00029802322,1230000.0190734863,4139999.8664855957
Portugal,PRT,2011,6710000.038146973,-800000.011920929,7119999.885559082,5280000.20980835,6460000.038146973,17629999.1607666,19270000.457763672,3529999.9713897705,70000.00029802322,1129999.9952316284,4579999.923706055
Portugal,PRT,2012,6750000,-790000.0214576721,6909999.847412109,5159999.847412109,5690000.057220459,16229999.542236328,20350000.381469727,3279999.9713897705,70000.00029802322,1049999.9523162842,4750000
Portugal,PRT,2013,6719999.79019165,-779999.9713897705,6760000.228881836,5599999.904632568,5489999.771118164,15989999.771118164,18909999.84741211,3150000.0953674316,70000.00029802322,1120000.0047683716,4909999.847412109
Portugal,PRT,2014,6960000.038146973,-800000.011920929,6619999.885559082,6010000.228881836,5670000.076293945,16079999.923706055,17729999.542236328,3109999.895095825,59999.99865889549,1159999.966621399,4889999.866485596
Portugal,PRT,2015,7090000.152587891,-790000.0214576721,6489999.771118164,5980000.019073486,5630000.114440918,16170000.076293945,21750000,3099999.9046325684,70000.00029802322,1210000.0381469727,5239999.771118164
Portugal,PRT,2016,7079999.923706055,430000.0071525574,6409999.847412109,5500000,5440000.057220459,16739999.771118164,21010000.228881836,3039999.9618530273,70000.00029802322,1159999.966621399,5940000.057220459
Portugal,PRT,2017,7329999.923706055,819999.9928474426,6380000.114440918,5510000.228881836,5769999.980926514,17100000.381469727,24649999.618530273,3039999.9618530273,70000.00029802322,1200000.0476837158,6389999.866485596
Portugal,PRT,2018,6820000.171661377,319999.9928474426,6349999.904632568,5000000,5619999.885559082,17219999.313354492,21000000,3140000.104904175,70000.00029802322,1210000.0381469727,6739999.771118164
Portugal,PRT,2019,6900000.095367432,319999.9928474426,6320000.171661377,4750000,5550000.190734863,17610000.610351562,15819999.694824219,3109999.895095825,70000.00029802322,1259999.9904632568,7489999.771118164
Qatar,QAT,1990,129999.99523162842,0,209999.99344348907,140000.00059604645,3130000.114440918,1509999.9904632568,7750000,100000.00149011612,2420000.0762939453,0,349999.9940395355
Qatar,QAT,1991,140000.00059604645,0,219999.9988079071,250000,3240000.009536743,1529999.9713897705,8939999.5803833,79999.99821186066,4039999.9618530273,0,280000.0011920929
Qatar,QAT,1992,159999.9964237213,0,230000.00417232513,250000,3430000.066757202,1629999.9952316284,9350000.381469727,100000.00149011612,2869999.885559082,0,319999.9928474426
Qatar,QAT,1993,180000.00715255737,0,239999.99463558197,250000,3529999.9713897705,1720000.0286102295,9960000.038146973,109999.99940395355,4809999.942779541,0,319999.9928474426
Qatar,QAT,1994,219999.9988079071,0,250000,209999.99344348907,3619999.885559082,1830000.0429153442,10539999.961853027,140000.00059604645,6500000,0,419999.98688697815
Qatar,QAT,1995,230000.00417232513,0,259999.99046325684,209999.99344348907,3700000.047683716,2019999.9809265137,11050000.190734863,140000.00059604645,6409999.847412109,0,430000.0071525574
Qatar,QAT,1996,200000.00298023224,0,270000.01072883606,300000.01192092896,3779999.9713897705,2150000.0953674316,11619999.885559082,150000.00596046448,7989999.771118164,0,560000.0023841858
Qatar,QAT,1997,200000.00298023224,0,289999.99165534973,300000.01192092896,3900000.0953674316,2410000.0858306885,12800000.190734863,150000.00596046448,13069999.694824219,0,629999.9952316284
Qatar,QAT,1998,200000.00298023224,0,300000.01192092896,419999.98688697815,4010000.228881836,2529999.9713897705,13810000.4196167,159999.9964237213,13010000.228881836,0,579999.9833106995
Qatar,QAT,1999,209999.99344348907,0,310000.0023841858,439999.9976158142,4119999.885559082,2359999.895095825,16040000.915527344,119999.99731779099,13810000.4196167,0,540000.0214576721
Qatar,QAT,2000,209999.99344348907,0,319999.9928474426,509999.99046325684,4889999.866485596,2480000.0190734863,13840000.15258789,129999.99523162842,15609999.656677246,0,579999.9833106995
Qatar,QAT,2001,150000.00596046448,0,340000.0035762787,529999.9713897705,4960000.038146973,2690000.057220459,14800000.190734863,129999.99523162842,13949999.809265137,0,1039999.9618530273
Qatar,QAT,2002,159999.9964237213,0,360000.01430511475,569999.9928474426,7510000.228881836,2980000.0190734863,16030000.686645508,140000.00059604645,13649999.618530273,0,2259999.990463257
Qatar,QAT,2003,159999.9964237213,0,379999.9952316284,600000.0238418579,6429999.828338623,3450000.047683716,17950000.762939453,150000.00596046448,15840000.15258789,0,1919999.9570846558
Qatar,QAT,2004,159999.9964237213,0,400000.0059604645,600000.0238418579,8100000.381469727,3849999.9046325684,18899999.618530273,140000.00059604645,16100000.381469727,0,1090000.033378601
Qatar,QAT,2005,119999.99731779099,0,409999.9964237213,639999.9856948853,7550000.190734863,4849999.904632568,20799999.237060547,170000.00178813934,15159999.84741211,0,1460000.0381469727
Qatar,QAT,2006,140000.00059604645,0,460000.00834465027,709999.9785423279,7849999.904632568,5789999.961853027,24809999.465942383,200000.00298023224,15859999.656677246,0,1879999.9952316284
Qatar,QAT,2007,150000.00596046448,0,509999.99046325684,1279999.9713897705,10109999.656677246,6699999.809265137,27190000.534057617,200000.00298023224,17090000.15258789,0,2390000.104904175
Qatar,QAT,2008,159999.9964237213,0,560000.0023841858,1809999.942779541,10210000.038146973,8609999.656677246,28100000.381469727,239999.99463558197,18110000.610351562,0,2759999.990463257
Qatar,QAT,2009,209999.99344348907,0,610000.0143051147,1960000.0381469727,9119999.885559082,8670000.076293945,30250000,250000,18489999.771118164,0,3279999.9713897705
Qatar,QAT,2010,219999.9988079071,0,660000.0262260437,1879999.9952316284,10079999.923706055,9079999.923706055,36310001.373291016,300000.01192092896,20000000,0,3640000.104904175
Qatar,QAT,2011,250000,0,720000.0286102295,2349999.9046325684,8310000.419616699,10079999.923706055,44470001.220703125,340000.0035762787,21709999.084472656,0,4630000.114440918
Qatar,QAT,2012,270000.01072883606,0,779999.9713897705,2549999.952316284,13109999.656677246,9529999.732971191,47319999.69482422,349999.9940395355,22690000.534057617,0,6179999.828338623
Qatar,QAT,2013,310000.0023841858,0,839999.9737739563,2549999.952316284,12800000.190734863,10430000.305175781,48040000.915527344,370000.0047683716,23190000.534057617,0,6389999.866485596
Qatar,QAT,2014,270000.01072883606,0,910000.0262260437,2869999.885559082,14920000.076293945,12569999.694824219,49450000.76293945,379999.9952316284,22229999.542236328,0,4030000.2098083496
Qatar,QAT,2015,409999.9964237213,0,970000.0286102295,3210000.0381469727,15810000.4196167,13090000.15258789,51150001.525878906,400000.0059604645,21770000.457763672,0,3890000.104904175
Qatar,QAT,2016,479999.98927116394,0,1029999.9713897705,3450000.047683716,16670000.076293945,13500000,51880001.068115234,409999.9964237213,21950000.762939453,0,5530000.20980835
Qatar,QAT,2017,529999.9713897705,0,1080000.0429153442,3369999.885559082,16100000.381469727,13779999.732971191,53009998.3215332,409999.9964237213,21780000.686645508,0,10590000.15258789
Qatar,QAT,2018,600000.0238418579,0,1139999.9856948853,3190000.057220459,16239999.771118164,12050000.190734863,53700000.76293945,419999.98688697815,21850000.381469727,0,13930000.305175781
Qatar,QAT,2019,610000.0143051147,0,1200000.0476837158,3210000.0381469727,19219999.313354492,12489999.771118164,55139999.38964844,419999.98688697815,22459999.084472656,0,14800000.190734863
Romania,ROU,1990,31250000,709999.9785423279,5019999.980926514,11350000.381469727,60479999.54223633,12039999.961853027,79650001.5258789,9079999.923706055,7090000.152587891,8069999.694824219,699999.988079071
Romania,ROU,1991,25860000.610351562,709999.9785423279,4940000.057220459,8319999.694824219,45590000.15258789,10539999.961853027,68410003.66210938,9109999.656677246,6070000.171661377,6840000.152587891,500000
Romania,ROU,1992,23459999.084472656,709999.9785423279,4869999.885559082,7940000.057220459,17239999.771118164,10760000.228881836,85559997.55859375,7159999.847412109,5460000.038146973,3549999.952316284,750000
Romania,ROU,1993,21180000.30517578,709999.9785423279,4889999.866485596,8060000.419616699,15689999.5803833,8640000.343322754,82330001.83105469,6590000.152587891,5239999.771118164,2589999.9141693115,759999.9904632568
Romania,ROU,1994,20360000.610351562,709999.9785423279,4920000.076293945,7710000.038146973,26540000.915527344,9159999.84741211,69849998.4741211,5750000,4840000.152587891,1990000.0095367432,500000
Romania,ROU,1995,19059999.465942383,709999.9785423279,5139999.866485596,8890000.343322754,31239999.771118164,8449999.809265137,69900001.5258789,6480000.019073486,4969999.79019165,2529999.9713897705,560000.0023841858
Romania,ROU,1996,18829999.923706055,740000.0095367432,5199999.809265137,9020000.457763672,29979999.542236328,11829999.923706055,71800003.05175781,6880000.114440918,4860000.133514404,1889999.9856948853,259999.99046325684
Romania,ROU,1997,18629999.1607666,730000.0190734863,5269999.980926514,8279999.732971191,25420000.076293945,12039999.961853027,63520000.45776367,8510000.228881836,4340000.152587891,2700000.047683716,370000.0047683716
Romania,ROU,1998,17790000.915527344,730000.0190734863,5230000.019073486,7579999.923706055,20290000.915527344,11390000.343322754,55150001.525878906,8920000.076293945,4070000.171661377,2319999.933242798,419999.98688697815
Romania,ROU,1999,16930000.30517578,730000.0190734863,5300000.190734863,7130000.114440918,17680000.30517578,9590000.15258789,47250000,8060000.419616699,3930000.066757202,1049999.9523162842,389999.98569488525
Romania,ROU,2000,16430000.305175781,730000.0190734863,5269999.980926514,7670000.076293945,18799999.237060547,9770000.457763672,49610000.61035156,8359999.656677246,3849999.9046325684,1149999.976158142,379999.9952316284
Romania,ROU,2001,16379999.160766602,-2690000.057220459,5300000.190734863,6840000.152587891,20299999.237060547,11880000.114440918,52419998.16894531,7929999.828338623,3809999.942779541,1029999.9713897705,340000.0035762787
Romania,ROU,2002,15539999.961853027,-2680000.066757202,5300000.190734863,6010000.228881836,21299999.237060547,12130000.114440918,49880001.068115234,8039999.961853027,3880000.114440918,879999.9952316284,289999.99165534973
Romania,ROU,2003,15890000.343322754,-2690000.057220459,5400000.095367432,5849999.904632568,20709999.084472656,12770000.457763672,52700000.76293945,9710000.038146973,3960000.0381469727,889999.9856948853,349999.9940395355
Romania,ROU,2004,16819999.69482422,-2690000.057220459,5469999.79019165,6440000.057220459,20729999.542236328,13250000,48110000.61035156,10520000.457763672,3690000.057220459,1220000.0286102295,409999.9964237213
Romania,ROU,2005,16850000.381469727,-2690000.057220459,5449999.809265137,6719999.79019165,21049999.237060547,12380000.114440918,47299999.23706055,10890000.343322754,3680000.066757202,1340000.033378601,379999.9952316284
Romania,ROU,2006,16600000.381469727,-2680000.066757202,5300000.190734863,6690000.057220459,19819999.69482422,12829999.923706055,50729999.54223633,12479999.542236328,3640000.104904175,1139999.9856948853,469999.9988079071
Romania,ROU,2007,16459999.084472656,-2680000.066757202,5429999.828338623,7500000,19049999.237060547,13640000.343322754,49330001.83105469,10739999.771118164,3269999.9809265137,1470000.0286102295,479999.98927116394
Romania,ROU,2008,16969999.313354492,-2690000.057220459,5380000.114440918,6280000.20980835,18569999.69482422,15260000.228881836,48279998.779296875,9590000.15258789,3059999.942779541,1490000.0095367432,629999.9952316284
Romania,ROU,2009,16600000.381469727,-2680000.066757202,5380000.114440918,4780000.20980835,12619999.885559082,15300000.190734863,40779998.779296875,9579999.923706055,2849999.9046325684,1190000.057220459,500000
Romania,ROU,2010,16229999.542236328,-2680000.066757202,5460000.038146973,5050000.190734863,12850000.381469727,14199999.809265137,38880001.068115234,9569999.694824219,2769999.9809265137,1200000.0476837158,550000.011920929
Romania,ROU,2011,14850000.381469727,-285100006.1035156,4949999.809265137,5449999.809265137,13409999.84741211,14449999.809265137,43860000.61035156,9449999.809265137,2809999.942779541,1580000.0429153442,469999.9988079071
Romania,ROU,2012,14260000.228881836,-285109985.3515625,5510000.228881836,5429999.828338623,13250000,15750000,39930000.30517578,9869999.885559082,2789999.9618530273,1740000.0095367432,449999.98807907104
Romania,ROU,2013,15039999.961853027,-285109985.3515625,5800000.190734863,4590000.152587891,12420000.076293945,15340000.15258789,32299999.237060547,9630000.114440918,2690000.057220459,1450000.0476837158,629999.9952316284
Romania,ROU,2014,14970000.267028809,-285119995.1171875,5789999.961853027,4800000.190734863,12560000.4196167,15680000.305175781,31440000.534057617,9250000,2710000.0381469727,1379999.9952316284,879999.9952316284
Romania,ROU,2015,15350000.381469727,-285119995.1171875,5789999.961853027,5389999.866485596,12520000.457763672,15800000.190734863,32360000.610351562,9449999.809265137,2670000.0762939453,1519999.9809265137,860000.0143051147
Romania,ROU,2016,15479999.542236328,-22879999.1607666,5780000.20980835,5489999.771118164,11789999.961853027,16899999.618530273,30409999.84741211,9479999.542236328,2450000.047683716,1549999.9523162842,980000.0190734863
Romania,ROU,2017,15619999.885559082,-22870000.8392334,5730000.019073486,5500000,11949999.809265137,18059999.465942383,30909999.84741211,9920000.076293945,2569999.933242798,1870000.0047683716,1100000.023841858
Romania,ROU,2018,15470000.267028809,-22879999.1607666,5690000.057220459,5570000.171661377,12649999.618530273,18549999.237060547,29930000.30517578,10239999.771118164,2559999.942779541,2119999.885559082,469999.9988079071
Romania,ROU,2019,15359999.656677246,-22870000.8392334,5639999.866485596,5780000.20980835,12949999.809265137,19069999.69482422,27540000.915527344,10340000.15258789,2480000.0190734863,2069999.9332427979,569999.9928474426
Russia,RUS,1990,237990005.49316406,-366660003.6621094,81120002.74658203,57340000.15258789,251949996.9482422,305910003.6621094,1235010009.765625,295890014.6484375,455059997.55859375,95239997.86376953,32849998.474121094
